,scenario,forcing,base_period,from_year,to_year,p05,p16,p50,p84,p95
664,ssp245,slcf,1995-2014,2050,2069,0.16234575718427513,0.20314835931620912,0.28911871407105894,0.3982956266201904,0.47231324683731685
665,ssp245,slcf,1995-2014,2051,2070,0.16216545662228465,0.20348119674086826,0.290844058844431,0.4007314883704844,0.47688376648921105
666,ssp245,slcf,1995-2014,2052,2071,0.16138430017377142,0.20351986821303608,0.292858347483574,0.40341135724137717,0.4810974067981419
667,ssp245,slcf,1995-2014,2053,2072,0.1609169362656997,0.20369736102343902,0.2949708554864412,0.4056085414306365,0.48548959499352606
668,ssp245,slcf,1995-2014,2054,2073,0.16033761339049196,0.20378476574028268,0.29613525942179186,0.4081514564485005,0.4892462861869026
669,ssp245,slcf,1995-2014,2055,2074,0.15885794633785158,0.2033025296458016,0.2981415467794146,0.4101476686576127,0.4927968967129633
670,ssp245,slcf,1995-2014,2056,2075,0.15821161820853963,0.20328653907447664,0.2993994932600865,0.4133531395741853,0.4960785756119005
671,ssp245,slcf,1995-2014,2057,2076,0.15772554583124332,0.2032320360309817,0.3011235042710123,0.4154344548936853,0.5007514720407107
672,ssp245,slcf,1995-2014,2058,2077,0.15729954337578117,0.20300359025939352,0.3011984601052162,0.4177034726479915,0.5040976667521064
673,ssp245,slcf,1995-2014,2059,2078,0.1568993030456221,0.20274534007941517,0.3014844451511236,0.41958089433674695,0.5071615910059459
674,ssp245,slcf,1995-2014,2060,2079,0.15501043884379367,0.20286259071531318,0.3024257355085129,0.4218875524931407,0.5100821738163643
675,ssp245,slcf,1995-2014,2061,2080,0.15353885948795187,0.2020705472538805,0.30287565479025846,0.42494503412143675,0.5125912776565961
676,ssp245,slcf,1995-2014,2062,2081,0.15229289914818778,0.20230764753129318,0.3034231569770143,0.42822845824290273,0.5172240132068872
677,ssp245,slcf,1995-2014,2063,2082,0.1508346992223388,0.20159749575524277,0.30391743635648116,0.431283784949026,0.5210713870563828
678,ssp245,slcf,1995-2014,2064,2083,0.1498415973864145,0.2005897319374267,0.3045495921604777,0.43373259713832146,0.5245374108166911
679,ssp245,slcf,1995-2014,2065,2084,0.1485002192066518,0.20027452781052368,0.30467835042949964,0.4360511228736901,0.5269668068687055
680,ssp245,slcf,1995-2014,2066,2085,0.1480314256797484,0.1996171942913043,0.3052545414182508,0.4381127187687102,0.5322842048849616
681,ssp245,slcf,1995-2014,2067,2086,0.1466243556334213,0.19912612567379645,0.305939037370462,0.4396884441660872,0.5360738825656999
682,ssp245,slcf,1995-2014,2068,2087,0.14531446034492854,0.1991195387432939,0.30625253115304263,0.44094648430067857,0.540606774142402
683,ssp245,slcf,1995-2014,2069,2088,0.14426594214658178,0.19865083045217188,0.30740564597814046,0.4448307363228894,0.5446157277776549
684,ssp245,slcf,1995-2014,2070,2089,0.14329092282793301,0.19777670204668785,0.3086023358527583,0.4469679215385705,0.5489352488815826
685,ssp245,slcf,1995-2014,2071,2090,0.14283845421167207,0.1974847876226239,0.3097739865844471,0.4493759459117879,0.551664728618504
686,ssp245,slcf,1995-2014,2072,2091,0.14130984761763182,0.19810384426722696,0.3103095738642996,0.45237903007889385,0.5555257302076918
687,ssp245,slcf,1995-2014,2073,2092,0.14060043733341834,0.19774866217456732,0.31114571428514437,0.4541572737067079,0.5604295358573304
688,ssp245,slcf,1995-2014,2074,2093,0.13994031248344174,0.19761091063121095,0.3122791864518961,0.4578165383862438,0.5649582330807215
689,ssp245,slcf,1995-2014,2075,2094,0.13927470605669087,0.19718908107395172,0.3126705451997094,0.4607974753233214,0.5701725683442125
690,ssp245,slcf,1995-2014,2076,2095,0.13858777852695953,0.1967622688709195,0.3135316270661761,0.4632159226670284,0.5744258050914436
691,ssp245,slcf,1995-2014,2077,2096,0.13743541265433187,0.1964153794565742,0.3149208125759424,0.46631910218253,0.5792713332689501
692,ssp245,slcf,1995-2014,2078,2097,0.13618662234561926,0.19609535278700893,0.31557177857644914,0.4691640251872149,0.5853745863531561
693,ssp245,slcf,1995-2014,2079,2098,0.13579319889593708,0.19617153440760973,0.31609183734276547,0.47192643207796875,0.5904941821924837
694,ssp245,slcf,1995-2014,2080,2099,0.13516603704161487,0.1955428968258971,0.31650444857092586,0.4754670018792588,0.5958851178674857
695,ssp245,slcf,1995-2014,2081,2100,0.13492870513695593,0.19549145807108542,0.31813265513491773,0.47925786935273995,0.60102101057484
696,ssp245,anthro,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
697,ssp245,anthro,1995-2014,1996,2015,0.0162759391274943,0.018356348700624928,0.02222986083693268,0.02705679182340401,0.03028610402600036
698,ssp245,anthro,1995-2014,1997,2016,0.032659509576212685,0.03688140672617872,0.04471522695881869,0.05450436055069014,0.060999932453830584
699,ssp245,anthro,1995-2014,1998,2017,0.04970507537262512,0.056024433708123184,0.06791570279202164,0.08271487482341569,0.09270049024757031
700,ssp245,anthro,1995-2014,1999,2018,0.06723096384470277,0.07598909854801002,0.09206901850353244,0.11191978556005977,0.12537230471747338
701,ssp245,anthro,1995-2014,2000,2019,0.08475200895144748,0.09600659298838768,0.11651388126765161,0.14152593059895766,0.15836926090831718
702,ssp245,anthro,1995-2014,2001,2020,0.10240788672206835,0.1158295273115706,0.14040797314546571,0.17113180416313745,0.19128226341860669
703,ssp245,anthro,1995-2014,2002,2021,0.11989688835926567,0.13540808551982725,0.16446573579404045,0.2006537891416115,0.22419905342597413
704,ssp245,anthro,1995-2014,2003,2022,0.13761177135224237,0.15526408635381633,0.18898452360852258,0.2306190316918346,0.2574768213024004
705,ssp245,anthro,1995-2014,2004,2023,0.1560705447299194,0.17559969334483053,0.21383701274743094,0.26117870808082344,0.2915558953604675
706,ssp245,anthro,1995-2014,2005,2024,0.17483140840997674,0.1964414291319459,0.2392007653768855,0.2924363895208594,0.32638958027434606
707,ssp245,anthro,1995-2014,2006,2025,0.19360154827736825,0.21772002257010992,0.26508835757965277,0.32432664625657337,0.3618748710346839
708,ssp245,anthro,1995-2014,2007,2026,0.21279960044367985,0.23943332722361194,0.29177180262401303,0.3569079733168447,0.398308141645369
709,ssp245,anthro,1995-2014,2008,2027,0.2322276959703295,0.26155361274032546,0.3189215560928814,0.3901803978980519,0.43554282566137303
710,ssp245,anthro,1995-2014,2009,2028,0.25158946803123783,0.2837100214310924,0.3463583265923714,0.42364714134372544,0.4734094813608208
711,ssp245,anthro,1995-2014,2010,2029,0.2708707039904177,0.3057917187390441,0.3736304879390795,0.45704835554805,0.5110999697245446
712,ssp245,anthro,1995-2014,2011,2030,0.29017661086108426,0.3279423200890391,0.4008953393634197,0.490594462065501,0.5489209823185455
713,ssp245,anthro,1995-2014,2012,2031,0.3093577310356218,0.349820000432295,0.42790012221758367,0.5237144827270066,0.5866036568212241
714,ssp245,anthro,1995-2014,2013,2032,0.3285557586431025,0.3719977267980283,0.4553300702022094,0.5566331132853947,0.6242511546136478
715,ssp245,anthro,1995-2014,2014,2033,0.3479338974482412,0.3942928057181943,0.48257984577367297,0.5896341070270527,0.6615260993064115
716,ssp245,anthro,1995-2014,2015,2034,0.36754900908092036,0.4160532953427199,0.5095100105036525,0.6225294793847339,0.6988115600963889
717,ssp245,anthro,1995-2014,2016,2035,0.38599211417288115,0.4376864328091006,0.5358077323761458,0.655640424827853,0.7358472835485002
718,ssp245,anthro,1995-2014,2017,2036,0.4044666529593794,0.45933912601565297,0.5619450390355764,0.6879914473620565,0.7721282487174298
719,ssp245,anthro,1995-2014,2018,2037,0.42256876013321343,0.48089689537155866,0.5879857232898291,0.7206841060357605,0.8083769416101491
720,ssp245,anthro,1995-2014,2019,2038,0.4409721295578794,0.5019136724743036,0.6135545198392056,0.7525179816394163,0.8447171457480148
721,ssp245,anthro,1995-2014,2020,2039,0.45936780057521004,0.5225351582921464,0.6394302682658635,0.7847922970857357,0.8802802724362498
722,ssp245,anthro,1995-2014,2021,2040,0.47743930833144316,0.5430052678830654,0.6648488604955177,0.8169952258205703,0.9166699718747503
723,ssp245,anthro,1995-2014,2022,2041,0.49528623255694304,0.5640420420762626,0.6904452396147065,0.8487002114597494,0.9518669817605113
724,ssp245,anthro,1995-2014,2023,2042,0.5124090246252033,0.5838984324344302,0.7157693650916557,0.8800327897756408,0.9871139184372412
725,ssp245,anthro,1995-2014,2024,2043,0.5300189796359103,0.6044151624301571,0.7409214879111938,0.9104400239663927,1.021172020404453
726,ssp245,anthro,1995-2014,2025,2044,0.5466797599439586,0.6244309346188344,0.7659460420348772,0.9419425613055847,1.0563962804909082
727,ssp245,anthro,1995-2014,2026,2045,0.5639107088813796,0.6437868431071786,0.7909508592441975,0.9719753640199383,1.091740967275003
728,ssp245,anthro,1995-2014,2027,2046,0.5812902839610434,0.6635413492522675,0.8162196234025717,1.0038511501010992,1.1260591916606544
729,ssp245,anthro,1995-2014,2028,2047,0.5989612803123667,0.6831385472271798,0.8409918404071302,1.0357412678486677,1.1602967276665492
730,ssp245,anthro,1995-2014,2029,2048,0.615797914365252,0.7026508864642326,0.8657678230740038,1.0672338937808266,1.1954829689338677
731,ssp245,anthro,1995-2014,2030,2049,0.6318851730197812,0.7228656463901802,0.8901759910657416,1.0981718301704677,1.2332341363967505
732,ssp245,anthro,1995-2014,2031,2050,0.6483510156623608,0.7422106753787119,0.9144229012580565,1.1285989326648642,1.2716569631705177
733,ssp245,anthro,1995-2014,2032,2051,0.6653294048183158,0.7616746112843684,0.9384942715045421,1.1605107400729393,1.3077528952222561
734,ssp245,anthro,1995-2014,2033,2052,0.6826524256089654,0.7804293130409807,0.9631907051911501,1.1916756292260666,1.3406921289500828
735,ssp245,anthro,1995-2014,2034,2053,0.6981084988865579,0.7994325251463151,0.9873891846727326,1.2211517226867348,1.3737265646768564
736,ssp245,anthro,1995-2014,2035,2054,0.7143554778966997,0.8180453968666183,1.0115077101294694,1.2522157087231236,1.4109492150027236
737,ssp245,anthro,1995-2014,2036,2055,0.7302233571408309,0.8364890696423366,1.0353345189364132,1.2829761594771063,1.4461069406838676
738,ssp245,anthro,1995-2014,2037,2056,0.7474308091811248,0.8559702280283868,1.0586555401319546,1.3134138146622343,1.4807980218213657
739,ssp245,anthro,1995-2014,2038,2057,0.7633713916006152,0.8733647006486432,1.0815277885109227,1.3444245392284275,1.5158931819968318
740,ssp245,anthro,1995-2014,2039,2058,0.7788993242461397,0.8913205914609379,1.1046928016847182,1.3744074156981,1.5520231693590587
741,ssp245,anthro,1995-2014,2040,2059,0.7935151023619718,0.9098134985947305,1.127477056827239,1.4042726029273753,1.5880340885949484
742,ssp245,anthro,1995-2014,2041,2060,0.8086182354942899,0.9271712801293507,1.150133015241415,1.4350882652339663,1.6237003039816875
743,ssp245,anthro,1995-2014,2042,2061,0.8242447793451002,0.9448360725801257,1.1730295544905447,1.465998597037371,1.660033349046063
744,ssp245,anthro,1995-2014,2043,2062,0.838466085216318,0.9623677960909855,1.195210750149779,1.4944736851386178,1.694165200387986
745,ssp245,anthro,1995-2014,2044,2063,0.8537633613289374,0.98026416919717,1.2171561458137035,1.5214189554654556,1.7289032312377062
746,ssp245,anthro,1995-2014,2045,2064,0.8681007971740118,0.9966306745656559,1.238186125998198,1.5483780651934675,1.7616913194824375
747,ssp245,anthro,1995-2014,2046,2065,0.8820120536731698,1.0125281108451107,1.2583508138744703,1.5768952186723395,1.7925244325534375
748,ssp245,anthro,1995-2014,2047,2066,0.8954957658566188,1.0286717501560512,1.2789455679542554,1.6043347888677835,1.827929971345829
749,ssp245,anthro,1995-2014,2048,2067,0.9087136388145187,1.0449328638748545,1.2993611890754349,1.63094206865669,1.8642977435076034
750,ssp245,anthro,1995-2014,2049,2068,0.9221944628338805,1.061194951465279,1.320019906944986,1.6570700992565843,1.8995047118679962
751,ssp245,anthro,1995-2014,2050,2069,0.9357746024564367,1.0772467053234378,1.3398537954088303,1.6837547799508203,1.9331044946283344
752,ssp245,anthro,1995-2014,2051,2070,0.9481595358790339,1.0929262692238946,1.3596276218139978,1.7091906298050796,1.9667163998646873
753,ssp245,anthro,1995-2014,2052,2071,0.9603720545189889,1.108451900394581,1.380640037696816,1.7351462595692293,1.9965803844200962
754,ssp245,anthro,1995-2014,2053,2072,0.9732381653652047,1.1225773340394916,1.401088875368714,1.7592242356714622,2.0267502039940224
755,ssp245,anthro,1995-2014,2054,2073,0.9847418510279777,1.137505840775992,1.4204201841630828,1.7849824305342312,2.055489066115763
756,ssp245,anthro,1995-2014,2055,2074,0.9966423550907657,1.1507190123838462,1.4385602227441336,1.8096498671269552,2.083832167795682
757,ssp245,anthro,1995-2014,2056,2075,1.0096025730292548,1.166530357452051,1.4572881280124337,1.8338194002961232,2.111550042842182
758,ssp245,anthro,1995-2014,2057,2076,1.022652877016996,1.1817257268184362,1.4752957083650171,1.856809322379263,2.1401665318900633
759,ssp245,anthro,1995-2014,2058,2077,1.0340204956171104,1.1961047831013374,1.4930439966069666,1.8801541999639402,2.1700881052497865
760,ssp245,anthro,1995-2014,2059,2078,1.0455091471153235,1.2096347186921756,1.5108177191968561,1.9036926221378507,2.1990731169925
761,ssp245,anthro,1995-2014,2060,2079,1.0568945243151386,1.2223907316493732,1.5289022259108171,1.9265255855707744,2.22711903865641
762,ssp245,anthro,1995-2014,2061,2080,1.0674652512096108,1.2368328102510069,1.5469117616233932,1.9460036833560277,2.2545690859660223
763,ssp245,anthro,1995-2014,2062,2081,1.0780761594507502,1.2499315848917982,1.5642827153090597,1.96902343315417,2.2810294769926593
764,ssp245,anthro,1995-2014,2063,2082,1.0894263918633786,1.2628532293755976,1.5802603121469914,1.992472087543135,2.30708406954876
765,ssp245,anthro,1995-2014,2064,2083,1.1025732260682521,1.2757471336516675,1.5957583849107229,2.013710770931321,2.336122100783074
766,ssp245,anthro,1995-2014,2065,2084,1.1136529419687042,1.2885853813313892,1.6121483406215735,2.0348879275560674,2.363088075491057
767,ssp245,anthro,1995-2014,2066,2085,1.1230004148476005,1.300208909400705,1.6273489065362097,2.0543708933800424,2.3867339181424705
768,ssp245,anthro,1995-2014,2067,2086,1.1335649159575327,1.3119990652856863,1.6426434615834298,2.0752201365345764,2.410220344251444
769,ssp245,anthro,1995-2014,2068,2087,1.1438870639370318,1.3221796931090928,1.6570366130952185,2.095844504005326,2.434318291928433
770,ssp245,anthro,1995-2014,2069,2088,1.1529773630819766,1.3322814194788257,1.6729169237073251,2.1135035214741333,2.458486518560237
771,ssp245,anthro,1995-2014,2070,2089,1.1622281548088396,1.342197063501583,1.6862201332076938,2.1326122735139195,2.4848620442918548
772,ssp245,anthro,1995-2014,2071,2090,1.171504771610465,1.352278105942118,1.6998173697162142,2.1524861859626028,2.5103517709232723
773,ssp245,anthro,1995-2014,2072,2091,1.1794733764211733,1.3640652882894524,1.7123843862362174,2.171228775127616,2.5347783381744216
774,ssp245,anthro,1995-2014,2073,2092,1.1873577207177304,1.375590689685707,1.726931484039291,2.18893223137721,2.5566124223709625
775,ssp245,anthro,1995-2014,2074,2093,1.1960213358998335,1.387184352471012,1.7399566347207778,2.207328720920106,2.577156851015664
776,ssp245,anthro,1995-2014,2075,2094,1.2038575248647034,1.3963331259263714,1.7523453926167716,2.225429478701841,2.5982919588934696
777,ssp245,anthro,1995-2014,2076,2095,1.2112491029516872,1.4047558758608147,1.7649385465602614,2.2434957809605085,2.6175724535378166
778,ssp245,anthro,1995-2014,2077,2096,1.21837564437022,1.4130413822892791,1.7767593809833986,2.2586765955569694,2.637674753088677
779,ssp245,anthro,1995-2014,2078,2097,1.2252760518296355,1.4218857266551606,1.7891631850355727,2.2770589285149576,2.656373789026313
780,ssp245,anthro,1995-2014,2079,2098,1.2319238952767688,1.4306569267115528,1.8003750595348476,2.2924479474079686,2.6758643743920882
781,ssp245,anthro,1995-2014,2080,2099,1.2383241527295472,1.4389893208990037,1.8117105870622643,2.3075185030442844,2.6955450906162985
782,ssp245,anthro,1995-2014,2081,2100,1.2445406198328473,1.4464327405166664,1.8227577026015653,2.3231250853799765,2.7154065880607545
783,ssp334,ch4,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
784,ssp334,ch4,1995-2014,1996,2015,0.0007528359010898101,0.0008884221320030106,0.0011636921275851586,0.0015963681001108076,0.0019181589482881955
785,ssp334,ch4,1995-2014,1997,2016,0.0015370741028247537,0.0018127496253102216,0.002356693208907523,0.0032150388067833146,0.0038686753939189077
786,ssp334,ch4,1995-2014,1998,2017,0.002362141432832465,0.002790584236459783,0.0036025988080218285,0.004885702993502008,0.005877398821939002
787,ssp334,ch4,1995-2014,1999,2018,0.00326201545629039,0.0038343578053551754,0.004927221173122942,0.0066253375586692795,0.007982640309045807
788,ssp334,ch4,1995-2014,2000,2019,0.004236282091198329,0.004963409155604199,0.006327714178258503,0.008437890385725004,0.010188199834563072
789,ssp334,ch4,1995-2014,2001,2020,0.005268052259015543,0.006181106234334135,0.007820361442308577,0.010385835266603936,0.012467820067960364
790,ssp334,ch4,1995-2014,2002,2021,0.006386108191997075,0.007473843407149085,0.009414578102732274,0.012428546991871521,0.01484863595684258
791,ssp334,ch4,1995-2014,2003,2022,0.0076000479859330335,0.008861488915715277,0.01112295357387083,0.014582113882302487,0.017310961637970346
792,ssp334,ch4,1995-2014,2004,2023,0.008879377541901313,0.010322249759775288,0.01292673847310477,0.0168685519027983,0.019900964384732593
793,ssp334,ch4,1995-2014,2005,2024,0.010233298625237319,0.011889963791958204,0.014843870922735647,0.01925164715748229,0.022713305331066535
794,ssp334,ch4,1995-2014,2006,2025,0.011650753599790842,0.013547529460160898,0.016882933969333713,0.02176540750020295,0.02555712727858801
795,ssp334,ch4,1995-2014,2007,2026,0.013168307582812755,0.01530640887865412,0.019039278159368234,0.024425983063370255,0.028625830201700682
