# Time,AGWP_Ccycle,AGWP_fossilCO2,AGWP_bioCO2,AGTP_Ccycle,AGTP_fossilCO2,AGTP_bioCO2
428.600, 1.402e-13, 5.666e-13, -1.983e-13, 1.776e-17, 7.643e-16, -2.467e-16
428.700, 1.402e-13, 5.667e-13, -1.984e-13, 1.773e-17, 7.643e-16, -2.467e-16
428.800, 1.402e-13, 5.668e-13, -1.984e-13, 1.770e-17, 7.643e-16, -2.467e-16
428.900, 1.402e-13, 5.670e-13, -1.984e-13, 1.766e-17, 7.643e-16, -2.467e-16
429.000, 1.402e-13, 5.671e-13, -1.985e-13, 1.763e-17, 7.643e-16, -2.467e-16
429.100, 1.402e-13, 5.672e-13, -1.985e-13, 1.759e-17, 7.642e-16, -2.467e-16
429.200, 1.402e-13, 5.673e-13, -1.985e-13, 1.756e-17, 7.642e-16, -2.467e-16
429.300, 1.402e-13, 5.674e-13, -1.986e-13, 1.752e-17, 7.642e-16, -2.467e-16
429.400, 1.401e-13, 5.675e-13, -1.986e-13, 1.749e-17, 7.642e-16, -2.467e-16
429.500, 1.401e-13, 5.676e-13, -1.986e-13, 1.746e-17, 7.642e-16, -2.467e-16
429.600, 1.401e-13, 5.677e-13, -1.987e-13, 1.742e-17, 7.641e-16, -2.467e-16
429.700, 1.401e-13, 5.678e-13, -1.987e-13, 1.739e-17, 7.641e-16, -2.467e-16
429.800, 1.401e-13, 5.679e-13, -1.987e-13, 1.735e-17, 7.641e-16, -2.466e-16
429.900, 1.401e-13, 5.680e-13, -1.988e-13, 1.732e-17, 7.641e-16, -2.466e-16
430.000, 1.401e-13, 5.681e-13, -1.988e-13, 1.729e-17, 7.640e-16, -2.466e-16
430.100, 1.401e-13, 5.682e-13, -1.988e-13, 1.725e-17, 7.640e-16, -2.466e-16
430.200, 1.401e-13, 5.683e-13, -1.989e-13, 1.722e-17, 7.640e-16, -2.466e-16
430.300, 1.401e-13, 5.684e-13, -1.989e-13, 1.718e-17, 7.640e-16, -2.466e-16
430.400, 1.401e-13, 5.685e-13, -1.989e-13, 1.715e-17, 7.640e-16, -2.466e-16
430.500, 1.401e-13, 5.686e-13, -1.990e-13, 1.711e-17, 7.639e-16, -2.466e-16
430.600, 1.401e-13, 5.687e-13, -1.990e-13, 1.708e-17, 7.639e-16, -2.466e-16
430.700, 1.401e-13, 5.688e-13, -1.990e-13, 1.705e-17, 7.639e-16, -2.466e-16
430.800, 1.401e-13, 5.689e-13, -1.991e-13, 1.701e-17, 7.639e-16, -2.466e-16
430.900, 1.401e-13, 5.690e-13, -1.991e-13, 1.698e-17, 7.638e-16, -2.466e-16
431.000, 1.401e-13, 5.691e-13, -1.991e-13, 1.694e-17, 7.638e-16, -2.466e-16
431.100, 1.401e-13, 5.692e-13, -1.992e-13, 1.691e-17, 7.638e-16, -2.465e-16
431.200, 1.401e-13, 5.693e-13, -1.992e-13, 1.688e-17, 7.638e-16, -2.465e-16
431.300, 1.401e-13, 5.694e-13, -1.992e-13, 1.684e-17, 7.638e-16, -2.465e-16
431.400, 1.400e-13, 5.696e-13, -1.993e-13, 1.681e-17, 7.637e-16, -2.465e-16
431.500, 1.400e-13, 5.697e-13, -1.993e-13, 1.677e-17, 7.637e-16, -2.465e-16
431.600, 1.400e-13, 5.698e-13, -1.993e-13, 1.674e-17, 7.637e-16, -2.465e-16
431.700, 1.400e-13, 5.699e-13, -1.994e-13, 1.671e-17, 7.637e-16, -2.465e-16
431.800, 1.400e-13, 5.700e-13, -1.994e-13, 1.667e-17, 7.636e-16, -2.465e-16
431.900, 1.400e-13, 5.701e-13, -1.994e-13, 1.664e-17, 7.636e-16, -2.465e-16
432.000, 1.400e-13, 5.702e-13, -1.995e-13, 1.660e-17, 7.636e-16, -2.465e-16
432.100, 1.400e-13, 5.703e-13, -1.995e-13, 1.657e-17, 7.636e-16, -2.465e-16
432.200, 1.400e-13, 5.704e-13, -1.995e-13, 1.654e-17, 7.636e-16, -2.465e-16
432.300, 1.400e-13, 5.705e-13, -1.996e-13, 1.650e-17, 7.635e-16, -2.465e-16
432.400, 1.400e-13, 5.706e-13, -1.996e-13, 1.647e-17, 7.635e-16, -2.465e-16
432.500, 1.400e-13, 5.707e-13, -1.996e-13, 1.644e-17, 7.635e-16, -2.464e-16
432.600, 1.400e-13, 5.708e-13, -1.997e-13, 1.640e-17, 7.635e-16, -2.464e-16
432.700, 1.400e-13, 5.709e-13, -1.997e-13, 1.637e-17, 7.634e-16, -2.464e-16
432.800, 1.400e-13, 5.710e-13, -1.997e-13, 1.633e-17, 7.634e-16, -2.464e-16
432.900, 1.400e-13, 5.711e-13, -1.998e-13, 1.630e-17, 7.634e-16, -2.464e-16
433.000, 1.400e-13, 5.712e-13, -1.998e-13, 1.627e-17, 7.634e-16, -2.464e-16
433.100, 1.400e-13, 5.713e-13, -1.998e-13, 1.623e-17, 7.634e-16, -2.464e-16
433.200, 1.400e-13, 5.714e-13, -1.999e-13, 1.620e-17, 7.633e-16, -2.464e-16
433.300, 1.400e-13, 5.715e-13, -1.999e-13, 1.616e-17, 7.633e-16, -2.464e-16
433.400, 1.400e-13, 5.716e-13, -1.999e-13, 1.613e-17, 7.633e-16, -2.464e-16
433.500, 1.399e-13, 5.717e-13, -2.000e-13, 1.610e-17, 7.633e-16, -2.464e-16
433.600, 1.399e-13, 5.718e-13, -2.000e-13, 1.606e-17, 7.632e-16, -2.464e-16
433.700, 1.399e-13, 5.719e-13, -2.000e-13, 1.603e-17, 7.632e-16, -2.464e-16
433.800, 1.399e-13, 5.720e-13, -2.001e-13, 1.599e-17, 7.632e-16, -2.463e-16
433.900, 1.399e-13, 5.721e-13, -2.001e-13, 1.596e-17, 7.632e-16, -2.463e-16
434.000, 1.399e-13, 5.723e-13, -2.001e-13, 1.593e-17, 7.632e-16, -2.463e-16
434.100, 1.399e-13, 5.724e-13, -2.002e-13, 1.589e-17, 7.631e-16, -2.463e-16
434.200, 1.399e-13, 5.725e-13, -2.002e-13, 1.586e-17, 7.631e-16, -2.463e-16
434.300, 1.399e-13, 5.726e-13, -2.002e-13, 1.583e-17, 7.631e-16, -2.463e-16
434.400, 1.399e-13, 5.727e-13, -2.003e-13, 1.579e-17, 7.631e-16, -2.463e-16
434.500, 1.399e-13, 5.728e-13, -2.003e-13, 1.576e-17, 7.630e-16, -2.463e-16
434.600, 1.399e-13, 5.729e-13, -2.003e-13, 1.572e-17, 7.630e-16, -2.463e-16
434.700, 1.399e-13, 5.730e-13, -2.003e-13, 1.569e-17, 7.630e-16, -2.463e-16
434.800, 1.399e-13, 5.731e-13, -2.004e-13, 1.566e-17, 7.630e-16, -2.463e-16
434.900, 1.399e-13, 5.732e-13, -2.004e-13, 1.562e-17, 7.630e-16, -2.463e-16
435.000, 1.399e-13, 5.733e-13, -2.004e-13, 1.559e-17, 7.629e-16, -2.463e-16
435.100, 1.399e-13, 5.734e-13, -2.005e-13, 1.556e-17, 7.629e-16, -2.462e-16
435.200, 1.399e-13, 5.735e-13, -2.005e-13, 1.552e-17, 7.629e-16, -2.462e-16
435.300, 1.399e-13, 5.736e-13, -2.005e-13, 1.549e-17, 7.629e-16, -2.462e-16
435.400, 1.399e-13, 5.737e-13, -2.006e-13, 1.546e-17, 7.628e-16, -2.462e-16
435.500, 1.398e-13, 5.738e-13, -2.006e-13, 1.542e-17, 7.628e-16, -2.462e-16
435.600, 1.398e-13, 5.739e-13, -2.006e-13, 1.539e-17, 7.628e-16, -2.462e-16
435.700, 1.398e-13, 5.740e-13, -2.007e-13, 1.535e-17, 7.628e-16, -2.462e-16
435.800, 1.398e-13, 5.741e-13, -2.007e-13, 1.532e-17, 7.628e-16, -2.462e-16
435.900, 1.398e-13, 5.742e-13, -2.007e-13, 1.529e-17, 7.627e-16, -2.462e-16
436.000, 1.398e-13, 5.743e-13, -2.008e-13, 1.525e-17, 7.627e-16, -2.462e-16
436.100, 1.398e-13, 5.744e-13, -2.008e-13, 1.522e-17, 7.627e-16, -2.462e-16
436.200, 1.398e-13, 5.745e-13, -2.008e-13, 1.519e-17, 7.627e-16, -2.462e-16
436.300, 1.398e-13, 5.746e-13, -2.009e-13, 1.515e-17, 7.626e-16, -2.462e-16
436.400, 1.398e-13, 5.747e-13, -2.009e-13, 1.512e-17, 7.626e-16, -2.461e-16
436.500, 1.398e-13, 5.748e-13, -2.009e-13, 1.509e-17, 7.626e-16, -2.461e-16
436.600, 1.398e-13, 5.749e-13, -2.010e-13, 1.505e-17, 7.626e-16, -2.461e-16
436.700, 1.398e-13, 5.751e-13, -2.010e-13, 1.502e-17, 7.626e-16, -2.461e-16
436.800, 1.398e-13, 5.752e-13, -2.010e-13, 1.498e-17, 7.625e-16, -2.461e-16
436.900, 1.398e-13, 5.753e-13, -2.011e-13, 1.495e-17, 7.625e-16, -2.461e-16
437.000, 1.398e-13, 5.754e-13, -2.011e-13, 1.492e-17, 7.625e-16, -2.461e-16
437.100, 1.398e-13, 5.755e-13, -2.011e-13, 1.488e-17, 7.625e-16, -2.461e-16
437.200, 1.398e-13, 5.756e-13, -2.012e-13, 1.485e-17, 7.625e-16, -2.461e-16
437.300, 1.398e-13, 5.757e-13, -2.012e-13, 1.482e-17, 7.624e-16, -2.461e-16
437.400, 1.398e-13, 5.758e-13, -2.012e-13, 1.478e-17, 7.624e-16, -2.461e-16
437.500, 1.397e-13, 5.759e-13, -2.013e-13, 1.475e-17, 7.624e-16, -2.461e-16
437.600, 1.397e-13, 5.760e-13, -2.013e-13, 1.472e-17, 7.624e-16, -2.461e-16
437.700, 1.397e-13, 5.761e-13, -2.013e-13, 1.468e-17, 7.623e-16, -2.461e-16
437.800, 1.397e-13, 5.762e-13, -2.014e-13, 1.465e-17, 7.623e-16, -2.460e-16
437.900, 1.397e-13, 5.763e-13, -2.014e-13, 1.462e-17, 7.623e-16, -2.460e-16
438.000, 1.397e-13, 5.764e-13, -2.014e-13, 1.458e-17, 7.623e-16, -2.460e-16
438.100, 1.397e-13, 5.765e-13, -2.015e-13, 1.455e-17, 7.623e-16, -2.460e-16
438.200, 1.397e-13, 5.766e-13, -2.015e-13, 1.452e-17, 7.622e-16, -2.460e-16
438.300, 1.397e-13, 5.767e-13, -2.015e-13, 1.448e-17, 7.622e-16, -2.460e-16
438.400, 1.397e-13, 5.768e-13, -2.016e-13, 1.445e-17, 7.622e-16, -2.460e-16
438.500, 1.397e-13, 5.769e-13, -2.016e-13, 1.441e-17, 7.622e-16, -2.460e-16
438.600, 1.397e-13, 5.770e-13, -2.016e-13, 1.438e-17, 7.621e-16, -2.460e-16
438.700, 1.397e-13, 5.771e-13, -2.017e-13, 1.435e-17, 7.621e-16, -2.460e-16
438.800, 1.397e-13, 5.772e-13, -2.017e-13, 1.431e-17, 7.621e-16, -2.460e-16
438.900, 1.397e-13, 5.773e-13, -2.017e-13, 1.428e-17, 7.621e-16, -2.460e-16
439.000, 1.397e-13, 5.774e-13, -2.018e-13, 1.425e-17, 7.621e-16, -2.460e-16
439.100, 1.397e-13, 5.775e-13, -2.018e-13, 1.421e-17, 7.620e-16, -2.459e-16
439.200, 1.397e-13, 5.776e-13, -2.018e-13, 1.418e-17, 7.620e-16, -2.459e-16
439.300, 1.397e-13, 5.777e-13, -2.019e-13, 1.415e-17, 7.620e-16, -2.459e-16
439.400, 1.397e-13, 5.778e-13, -2.019e-13, 1.411e-17, 7.620e-16, -2.459e-16
439.500, 1.396e-13, 5.780e-13, -2.019e-13, 1.408e-17, 7.619e-16, -2.459e-16
439.600, 1.396e-13, 5.781e-13, -2.020e-13, 1.405e-17, 7.619e-16, -2.459e-16
439.700, 1.396e-13, 5.782e-13, -2.020e-13, 1.401e-17, 7.619e-16, -2.459e-16
439.800, 1.396e-13, 5.783e-13, -2.020e-13, 1.398e-17, 7.619e-16, -2.459e-16
439.900, 1.396e-13, 5.784e-13, -2.021e-13, 1.395e-17, 7.619e-16, -2.459e-16
440.000, 1.396e-13, 5.785e-13, -2.021e-13, 1.391e-17, 7.618e-16, -2.459e-16
440.100, 1.396e-13, 5.786e-13, -2.021e-13, 1.388e-17, 7.618e-16, -2.459e-16
440.200, 1.396e-13, 5.787e-13, -2.022e-13, 1.385e-17, 7.618e-16, -2.459e-16
440.300, 1.396e-13, 5.788e-13, -2.022e-13, 1.381e-17, 7.618e-16, -2.459e-16
440.400, 1.396e-13, 5.789e-13, -2.022e-13, 1.378e-17, 7.617e-16, -2.458e-16
440.500, 1.396e-13, 5.790e-13, -2.023e-13, 1.375e-17, 7.617e-16, -2.458e-16
440.600, 1.396e-13, 5.791e-13, -2.023e-13, 1.371e-17, 7.617e-16, -2.458e-16
440.700, 1.396e-13, 5.792e-13, -2.023e-13, 1.368e-17, 7.617e-16, -2.458e-16
440.800, 1.396e-13, 5.793e-13, -2.024e-13, 1.365e-17, 7.617e-16, -2.458e-16
440.900, 1.396e-13, 5.794e-13, -2.024e-13, 1.361e-17, 7.616e-16, -2.458e-16
441.000, 1.396e-13, 5.795e-13, -2.024e-13, 1.358e-17, 7.616e-16, -2.458e-16
441.100, 1.396e-13, 5.796e-13, -2.025e-13, 1.355e-17, 7.616e-16, -2.458e-16
441.200, 1.396e-13, 5.797e-13, -2.025e-13, 1.351e-17, 7.616e-16, -2.458e-16
441.300, 1.396e-13, 5.798e-13, -2.025e-13, 1.348e-17, 7.615e-16, -2.458e-16
441.400, 1.396e-13, 5.799e-13, -2.026e-13, 1.345e-17, 7.615e-16, -2.458e-16
441.500, 1.395e-13, 5.800e-13, -2.026e-13, 1.342e-17, 7.615e-16, -2.458e-16
441.600, 1.395e-13, 5.801e-13, -2.026e-13, 1.338e-17, 7.615e-16, -2.458e-16
441.700, 1.395e-13, 5.802e-13, -2.027e-13, 1.335e-17, 7.614e-16, -2.457e-16
441.800, 1.395e-13, 5.803e-13, -2.027e-13, 1.332e-17, 7.614e-16, -2.457e-16
441.900, 1.395e-13, 5.804e-13, -2.027e-13, 1.328e-17, 7.614e-16, -2.457e-16
442.000, 1.395e-13, 5.805e-13, -2.028e-13, 1.325e-17, 7.614e-16, -2.457e-16
442.100, 1.395e-13, 5.806e-13, -2.028e-13, 1.322e-17, 7.614e-16, -2.457e-16
442.200, 1.395e-13, 5.807e-13, -2.028e-13, 1.318e-17, 7.613e-16, -2.457e-16
442.300, 1.395e-13, 5.808e-13, -2.029e-13, 1.315e-17, 7.613e-16, -2.457e-16
442.400, 1.395e-13, 5.809e-13, -2.029e-13, 1.312e-17, 7.613e-16, -2.457e-16
442.500, 1.395e-13, 5.811e-13, -2.029e-13, 1.308e-17, 7.613e-16, -2.457e-16
442.600, 1.395e-13, 5.812e-13, -2.029e-13, 1.305e-17, 7.612e-16, -2.457e-16
442.700, 1.395e-13, 5.813e-13, -2.030e-13, 1.302e-17, 7.612e-16, -2.457e-16
442.800, 1.395e-13, 5.814e-13, -2.030e-13, 1.298e-17, 7.612e-16, -2.457e-16
442.900, 1.395e-13, 5.815e-13, -2.030e-13, 1.295e-17, 7.612e-16, -2.457e-16
443.000, 1.395e-13, 5.816e-13, -2.031e-13, 1.292e-17, 7.612e-16, -2.456e-16
443.100, 1.395e-13, 5.817e-13, -2.031e-13, 1.289e-17, 7.611e-16, -2.456e-16
443.200, 1.395e-13, 5.818e-13, -2.031e-13, 1.285e-17, 7.611e-16, -2.456e-16
443.300, 1.395e-13, 5.819e-13, -2.032e-13, 1.282e-17, 7.611e-16, -2.456e-16
443.400, 1.394e-13, 5.820e-13, -2.032e-13, 1.279e-17, 7.611e-16, -2.456e-16
443.500, 1.394e-13, 5.821e-13, -2.032e-13, 1.275e-17, 7.610e-16, -2.456e-16
443.600, 1.394e-13, 5.822e-13, -2.033e-13, 1.272e-17, 7.610e-16, -2.456e-16
443.700, 1.394e-13, 5.823e-13, -2.033e-13, 1.269e-17, 7.610e-16, -2.456e-16
443.800, 1.394e-13, 5.824e-13, -2.033e-13, 1.265e-17, 7.610e-16, -2.456e-16
443.900, 1.394e-13, 5.825e-13, -2.034e-13, 1.262e-17, 7.610e-16, -2.456e-16
444.000, 1.394e-13, 5.826e-13, -2.034e-13, 1.259e-17, 7.609e-16, -2.456e-16
444.100, 1.394e-13, 5.827e-13, -2.034e-13, 1.255e-17, 7.609e-16, -2.456e-16
444.200, 1.394e-13, 5.828e-13, -2.035e-13, 1.252e-17, 7.609e-16, -2.456e-16
444.300, 1.394e-13, 5.829e-13, -2.035e-13, 1.249e-17, 7.609e-16, -2.455e-16
444.400, 1.394e-13, 5.830e-13, -2.035e-13, 1.246e-17, 7.608e-16, -2.455e-16
444.500, 1.394e-13, 5.831e-13, -2.036e-13, 1.242e-17, 7.608e-16, -2.455e-16
444.600, 1.394e-13, 5.832e-13, -2.036e-13, 1.239e-17, 7.608e-16, -2.455e-16
444.700, 1.394e-13, 5.833e-13, -2.036e-13, 1.236e-17, 7.608e-16, -2.455e-16
444.800, 1.394e-13, 5.834e-13, -2.037e-13, 1.232e-17, 7.608e-16, -2.455e-16
444.900, 1.394e-13, 5.835e-13, -2.037e-13, 1.229e-17, 7.607e-16, -2.455e-16
445.000, 1.394e-13, 5.836e-13, -2.037e-13, 1.226e-17, 7.607e-16, -2.455e-16
445.100, 1.394e-13, 5.837e-13, -2.038e-13, 1.223e-17, 7.607e-16, -2.455e-16
445.200, 1.394e-13, 5.838e-13, -2.038e-13, 1.219e-17, 7.607e-16, -2.455e-16
445.300, 1.393e-13, 5.839e-13, -2.038e-13, 1.216e-17, 7.606e-16, -2.455e-16
445.400, 1.393e-13, 5.840e-13, -2.039e-13, 1.213e-17, 7.606e-16, -2.455e-16
445.500, 1.393e-13, 5.841e-13, -2.039e-13, 1.209e-17, 7.606e-16, -2.455e-16
445.600, 1.393e-13, 5.842e-13, -2.039e-13, 1.206e-17, 7.606e-16, -2.455e-16
445.700, 1.393e-13, 5.844e-13, -2.040e-13, 1.203e-17, 7.606e-16, -2.454e-16
445.800, 1.393e-13, 5.845e-13, -2.040e-13, 1.199e-17, 7.605e-16, -2.454e-16
445.900, 1.393e-13, 5.846e-13, -2.040e-13, 1.196e-17, 7.605e-16, -2.454e-16
446.000, 1.393e-13, 5.847e-13, -2.041e-13, 1.193e-17, 7.605e-16, -2.454e-16
446.100, 1.393e-13, 5.848e-13, -2.041e-13, 1.190e-17, 7.605e-16, -2.454e-16
446.200, 1.393e-13, 5.849e-13, -2.041e-13, 1.186e-17, 7.604e-16, -2.454e-16
446.300, 1.393e-13, 5.850e-13, -2.042e-13, 1.183e-17, 7.604e-16, -2.454e-16
446.400, 1.393e-13, 5.851e-13, -2.042e-13, 1.180e-17, 7.604e-16, -2.454e-16
446.500, 1.393e-13, 5.852e-13, -2.042e-13, 1.177e-17, 7.604e-16, -2.454e-16
446.600, 1.393e-13, 5.853e-13, -2.043e-13, 1.173e-17, 7.604e-16, -2.454e-16
446.700, 1.393e-13, 5.854e-13, -2.043e-13, 1.170e-17, 7.603e-16, -2.454e-16
446.800, 1.393e-13, 5.855e-13, -2.043e-13, 1.167e-17, 7.603e-16, -2.454e-16
446.900, 1.393e-13, 5.856e-13, -2.044e-13, 1.163e-17, 7.603e-16, -2.454e-16
447.000, 1.393e-13, 5.857e-13, -2.044e-13, 1.160e-17, 7.603e-16, -2.453e-16
447.100, 1.393e-13, 5.858e-13, -2.044e-13, 1.157e-17, 7.602e-16, -2.453e-16
447.200, 1.392e-13, 5.859e-13, -2.045e-13, 1.154e-17, 7.602e-16, -2.453e-16
447.300, 1.392e-13, 5.860e-13, -2.045e-13, 1.150e-17, 7.602e-16, -2.453e-16
447.400, 1.392e-13, 5.861e-13, -2.045e-13, 1.147e-17, 7.602e-16, -2.453e-16
447.500, 1.392e-13, 5.862e-13, -2.046e-13, 1.144e-17, 7.602e-16, -2.453e-16
447.600, 1.392e-13, 5.863e-13, -2.046e-13, 1.140e-17, 7.601e-16, -2.453e-16
447.700, 1.392e-13, 5.864e-13, -2.046e-13, 1.137e-17, 7.601e-16, -2.453e-16
447.800, 1.392e-13, 5.865e-13, -2.047e-13, 1.134e-17, 7.601e-16, -2.453e-16
447.900, 1.392e-13, 5.866e-13, -2.047e-13, 1.131e-17, 7.601e-16, -2.453e-16
448.000, 1.392e-13, 5.867e-13, -2.047e-13, 1.127e-17, 7.600e-16, -2.453e-16
448.100, 1.392e-13, 5.868e-13, -2.048e-13, 1.124e-17, 7.600e-16, -2.453e-16
448.200, 1.392e-13, 5.869e-13, -2.048e-13, 1.121e-17, 7.600e-16, -2.453e-16
448.300, 1.392e-13, 5.870e-13, -2.048e-13, 1.118e-17, 7.600e-16, -2.452e-16
448.400, 1.392e-13, 5.871e-13, -2.049e-13, 1.114e-17, 7.600e-16, -2.452e-16
448.500, 1.392e-13, 5.872e-13, -2.049e-13, 1.111e-17, 7.599e-16, -2.452e-16
448.600, 1.392e-13, 5.873e-13, -2.049e-13, 1.108e-17, 7.599e-16, -2.452e-16
448.700, 1.392e-13, 5.874e-13, -2.049e-13, 1.105e-17, 7.599e-16, -2.452e-16
448.800, 1.392e-13, 5.875e-13, -2.050e-13, 1.101e-17, 7.599e-16, -2.452e-16
448.900, 1.392e-13, 5.876e-13, -2.050e-13, 1.098e-17, 7.598e-16, -2.452e-16
449.000, 1.391e-13, 5.877e-13, -2.050e-13, 1.095e-17, 7.598e-16, -2.452e-16
449.100, 1.391e-13, 5.878e-13, -2.051e-13, 1.091e-17, 7.598e-16, -2.452e-16
449.200, 1.391e-13, 5.880e-13, -2.051e-13, 1.088e-17, 7.598e-16, -2.452e-16
449.300, 1.391e-13, 5.881e-13, -2.051e-13, 1.085e-17, 7.597e-16, -2.452e-16
449.400, 1.391e-13, 5.882e-13, -2.052e-13, 1.082e-17, 7.597e-16, -2.452e-16
449.500, 1.391e-13, 5.883e-13, -2.052e-13, 1.078e-17, 7.597e-16, -2.452e-16
449.600, 1.391e-13, 5.884e-13, -2.052e-13, 1.075e-17, 7.597e-16, -2.451e-16
449.700, 1.391e-13, 5.885e-13, -2.053e-13, 1.072e-17, 7.597e-16, -2.451e-16
449.800, 1.391e-13, 5.886e-13, -2.053e-13, 1.069e-17, 7.596e-16, -2.451e-16
449.900, 1.391e-13, 5.887e-13, -2.053e-13, 1.065e-17, 7.596e-16, -2.451e-16
450.000, 1.391e-13, 5.888e-13, -2.054e-13, 1.062e-17, 7.596e-16, -2.451e-16
450.100, 1.391e-13, 5.889e-13, -2.054e-13, 1.059e-17, 7.596e-16, -2.451e-16
450.200, 1.391e-13, 5.890e-13, -2.054e-13, 1.056e-17, 7.595e-16, -2.451e-16
450.300, 1.391e-13, 5.891e-13, -2.055e-13, 1.052e-17, 7.595e-16, -2.451e-16
450.400, 1.391e-13, 5.892e-13, -2.055e-13, 1.049e-17, 7.595e-16, -2.451e-16
450.500, 1.391e-13, 5.893e-13, -2.055e-13, 1.046e-17, 7.595e-16, -2.451e-16
450.600, 1.391e-13, 5.894e-13, -2.056e-13, 1.043e-17, 7.595e-16, -2.451e-16
450.700, 1.391e-13, 5.895e-13, -2.056e-13, 1.039e-17, 7.594e-16, -2.451e-16
450.800, 1.391e-13, 5.896e-13, -2.056e-13, 1.036e-17, 7.594e-16, -2.451e-16
450.900, 1.390e-13, 5.897e-13, -2.057e-13, 1.033e-17, 7.594e-16, -2.450e-16
451.000, 1.390e-13, 5.898e-13, -2.057e-13, 1.030e-17, 7.594e-16, -2.450e-16
451.100, 1.390e-13, 5.899e-13, -2.057e-13, 1.026e-17, 7.593e-16, -2.450e-16
451.200, 1.390e-13, 5.900e-13, -2.058e-13, 1.023e-17, 7.593e-16, -2.450e-16
451.300, 1.390e-13, 5.901e-13, -2.058e-13, 1.020e-17, 7.593e-16, -2.450e-16
451.400, 1.390e-13, 5.902e-13, -2.058e-13, 1.017e-17, 7.593e-16, -2.450e-16
451.500, 1.390e-13, 5.903e-13, -2.059e-13, 1.013e-17, 7.593e-16, -2.450e-16
451.600, 1.390e-13, 5.904e-13, -2.059e-13, 1.010e-17, 7.592e-16, -2.450e-16
451.700, 1.390e-13, 5.905e-13, -2.059e-13, 1.007e-17, 7.592e-16, -2.450e-16
451.800, 1.390e-13, 5.906e-13, -2.060e-13, 1.004e-17, 7.592e-16, -2.450e-16
451.900, 1.390e-13, 5.907e-13, -2.060e-13, 1.001e-17, 7.592e-16, -2.450e-16
452.000, 1.390e-13, 5.908e-13, -2.060e-13, 9.973e-18, 7.591e-16, -2.450e-16
452.100, 1.390e-13, 5.909e-13, -2.061e-13, 9.940e-18, 7.591e-16, -2.450e-16
452.200, 1.390e-13, 5.910e-13, -2.061e-13, 9.908e-18, 7.591e-16, -2.449e-16
452.300, 1.390e-13, 5.911e-13, -2.061e-13, 9.876e-18, 7.591e-16, -2.449e-16
452.400, 1.390e-13, 5.912e-13, -2.062e-13, 9.843e-18, 7.591e-16, -2.449e-16
452.500, 1.390e-13, 5.913e-13, -2.062e-13, 9.811e-18, 7.590e-16, -2.449e-16
452.600, 1.390e-13, 5.914e-13, -2.062e-13, 9.779e-18, 7.590e-16, -2.449e-16
452.700, 1.389e-13, 5.915e-13, -2.063e-13, 9.746e-18, 7.590e-16, -2.449e-16
452.800, 1.389e-13, 5.916e-13, -2.063e-13, 9.714e-18, 7.590e-16, -2.449e-16
452.900, 1.389e-13, 5.917e-13, -2.063e-13, 9.682e-18, 7.589e-16, -2.449e-16
453.000, 1.389e-13, 5.919e-13, -2.064e-13, 9.649e-18, 7.589e-16, -2.449e-16
453.100, 1.389e-13, 5.920e-13, -2.064e-13, 9.617e-18, 7.589e-16, -2.449e-16
453.200, 1.389e-13, 5.921e-13, -2.064e-13, 9.585e-18, 7.589e-16, -2.449e-16
453.300, 1.389e-13, 5.922e-13, -2.065e-13, 9.552e-18, 7.588e-16, -2.449e-16
453.400, 1.389e-13, 5.923e-13, -2.065e-13, 9.520e-18, 7.588e-16, -2.449e-16
453.500, 1.389e-13, 5.924e-13, -2.065e-13, 9.488e-18, 7.588e-16, -2.448e-16
453.600, 1.389e-13, 5.925e-13, -2.065e-13, 9.456e-18, 7.588e-16, -2.448e-16
453.700, 1.389e-13, 5.926e-13, -2.066e-13, 9.423e-18, 7.588e-16, -2.448e-16
453.800, 1.389e-13, 5.927e-13, -2.066e-13, 9.391e-18, 7.587e-16, -2.448e-16
453.900, 1.389e-13, 5.928e-13, -2.066e-13, 9.359e-18, 7.587e-16, -2.448e-16
454.000, 1.389e-13, 5.929e-13, -2.067e-13, 9.327e-18, 7.587e-16, -2.448e-16
454.100, 1.389e-13, 5.930e-13, -2.067e-13, 9.295e-18, 7.587e-16, -2.448e-16
454.200, 1.389e-13, 5.931e-13, -2.067e-13, 9.262e-18, 7.586e-16, -2.448e-16
454.300, 1.389e-13, 5.932e-13, -2.068e-13, 9.230e-18, 7.586e-16, -2.448e-16
454.400, 1.389e-13, 5.933e-13, -2.068e-13, 9.198e-18, 7.586e-16, -2.448e-16
454.500, 1.388e-13, 5.934e-13, -2.068e-13, 9.166e-18, 7.586e-16, -2.448e-16
454.600, 1.388e-13, 5.935e-13, -2.069e-13, 9.134e-18, 7.586e-16, -2.448e-16
454.700, 1.388e-13, 5.936e-13, -2.069e-13, 9.101e-18, 7.585e-16, -2.448e-16
454.800, 1.388e-13, 5.937e-13, -2.069e-13, 9.069e-18, 7.585e-16, -2.447e-16
454.900, 1.388e-13, 5.938e-13, -2.070e-13, 9.037e-18, 7.585e-16, -2.447e-16
455.000, 1.388e-13, 5.939e-13, -2.070e-13, 9.005e-18, 7.585e-16, -2.447e-16
455.100, 1.388e-13, 5.940e-13, -2.070e-13, 8.973e-18, 7.584e-16, -2.447e-16
455.200, 1.388e-13, 5.941e-13, -2.071e-13, 8.941e-18, 7.584e-16, -2.447e-16
